_unit_id,_trusted_judgments,comment,antagonise,antagonise:confidence,condescending,condescending:confidence,dismissive,dismissive:confidence,generalisation,generalisation:confidence,generalisation_unfair,generalisation_unfair:confidence,healthy,healthy:confidence,hostile,hostile:confidence,sarcastic,sarcastic:confidence,pred_antagonise,pred_condescending,pred_dismissive,pred_generalisation,pred_generalisation_unfair,pred_healthy,pred_hostile,pred_sarcastic
1739463639,3,I would rather that all Canadians be treated equally under the law.,0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,1,1.0,0,1.0,0,1.0,0.018177718,0.0228675,0.015043318,0.015969992,0.014235079,0.9656162,0.013205677,0.029356837
1739446579,3,For once I agree with Wente - well done Wente I have to agree with this column. This is a tradeoff that benefits Big Pharma and costs us more. We shall see what we get in return when the deal is presented to the public. It had better be worth it.,0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,1,1.0,0,1.0,0,1.0,0.018067658,0.02262476,0.015026987,0.015768588,0.014154732,0.9658526,0.01322028,0.029494435
1739443009,3,"Greece doesn't print it's own Euros. ECB does that. That's why ECB is necessary to provide emergency liquidity assistance, otherwise they could have started devaluing the currency to shore up the banks.",0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,1,1.0,0,1.0,0,1.0,0.018488139,0.022738904,0.01502198,0.016147792,0.014447182,0.9654468,0.013293117,0.029557407
2327213319,3,"I would bet there's quite a bit of money flowing to ISIS from the Wahhabi Muslims in Saudi Arabia. I'm sure the U.S. is fully aware of this, but nothing is ever said. Do you think oil has something to do with it?",0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,1,1.0,0,1.0,0,1.0,0.018168539,0.022677839,0.015191019,0.015812159,0.014182687,0.9653101,0.013246357,0.029627115
1739451479,3,News distorted by the mainstream media's extreme left-wing bias might as well be fake too.,0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,1,1.0,0,1.0,0,1.0,0.0804272,0.114421785,0.038994163,0.035394907,0.04173565,0.8673502,0.03891039,0.065127224
1739466979,3,That ruling was based on Quebec's Charter of Rights and Freedoms. Four of seven SC judges wrote that it did not violate Section 7 of Canadian Charter of Rights and Freedoms.,0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,1,1.0,0,1.0,0,1.0,0.018926144,0.022797674,0.015309393,0.016621977,0.014858067,0.9640808,0.013464004,0.030149132
2327197909,3,Are you talking about the deplorable ones ?,0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,1,1.0,0,1.0,0,1.0,0.019794643,0.0248681,0.016495794,0.016000062,0.0150310695,0.9626054,0.013752997,0.031107336
1739470319,3,1959 j Diefenbaker 69 p truedough,0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,1,1.0,0,1.0,0,1.0,0.018539876,0.023110181,0.015029877,0.016140163,0.014485121,0.96495163,0.013421565,0.02951023
1739460079,3,So argue against the policies then. And don't vote for X. And say that outloud. Those are all valid democratic actionsBut don't pretend to kill her. That crosses a line.,0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,1,1.0,0,1.0,0,1.0,0.023315758,0.03160456,0.017230242,0.018515736,0.017413497,0.9531404,0.014921844,0.033321053
1739462139,3,"Penashue and Harper knew in November that Penashue's election was fraudulent, but both stayed the course milking Canadians for 5 more months of salary, perks and pensionable hours. Who is the 1% in this? The CPC.",0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,1,1.0,0,1.0,0,1.0,0.023134321,0.030526817,0.017312676,0.019090682,0.017377347,0.95161474,0.014863193,0.034504384
2327211599,3,Heard of King James? Jacques is French for James.,0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,1,1.0,0,1.0,0,1.0,0.019781202,0.025075793,0.01639834,0.016753107,0.015020162,0.9612243,0.01385048,0.03187433
2327205179,56,Progressives are guided by hatered.,0,0.6923,0,0.8828,0,0.8828,1,1.0,1.0,0.8361,0,0.847,0,0.8456,0,1.0,0.23493418,0.23291358,0.12024146,0.054133475,0.06044832,0.69695807,0.13449076,0.08538538
1739461969,5,Well hate crimes regarding speech can incite real destructive violence. Ever hear of the KKK?,0,1.0,1,0.6257,0,1.0,0,1.0,0.0,1.0,1,0.6145,0,1.0,0,1.0,0.07815114,0.100030124,0.034493327,0.031535566,0.034766972,0.87277985,0.030319035,0.05802092
1739464899,5,Good luck with that. Who will pay for all of the equipment dentists need. When you go to hospital ALL of the equipment and staff are paid for by the taxpayer. Are you prepared to pay more tax?,0,1.0,0,0.607,0,0.607,0,1.0,0.0,1.0,1,0.7922,0,1.0,0,0.8035,0.021251768,0.027670443,0.016991526,0.017599344,0.015921503,0.95720303,0.014333665,0.033207655
2164631879,3,Were you referring to Canada or Fonterra's monopoly?,0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,1,1.0,0,1.0,0,1.0,0.01885277,0.023488224,0.015847296,0.015842617,0.014466912,0.9642199,0.013489664,0.030248523
2327196429,4,"god. for once i'll agree with cl (god help me). do you have anything substantive to say? i detest the policies and practices of this government. but really, you add nothing.",0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,1,1.0,0,0.7442,0,1.0,0.1888515,0.18657756,0.12626883,0.04321316,0.046138525,0.75064653,0.099779904,0.09602678
2046134369,6,Is that marijuana on your breath? Your fired.,0,0.5049,0,0.5049,0,0.6579999999999999,0,0.8146,0.0,1.0,1,0.5049,0,0.5049,0,0.6875,0.39897585,0.32925284,0.25224993,0.08027282,0.06384587,0.62243605,0.20996451,0.103618205
1739468939,3,"That's fine, we will not let them compete for the Stanley Cup.",0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,1,1.0,0,1.0,0,1.0,0.018142939,0.022491127,0.015093327,0.015897274,0.014338046,0.9655608,0.013170898,0.0297046
1739463469,3,Is Raqqa burning?,0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,1,1.0,0,1.0,0,1.0,0.018188208,0.022620976,0.01522398,0.015648901,0.014234453,0.96518946,0.013167381,0.029764205
1739467589,3,Probably true and very sad. Canada has some stupid laws passed by stupid people.,0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,1,1.0,0,1.0,0,1.0,0.35052386,0.32053846,0.1991393,0.09898421,0.08608878,0.60848963,0.24287364,0.1105465
2327196469,3,Where did you get the number?,0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,1,1.0,0,1.0,0,1.0,0.018317103,0.02294454,0.015328586,0.01587987,0.014237791,0.96537244,0.0133342445,0.029653609
1739456309,5,"Shame, shame on Thomas Mulcair and the NDP for supporting C-51. Kudos to Justin Trudeau and his caucus for their principled and united opposition to C-51. Looking forward to future PM Justin Trudeau scrapping this fascist legislation.",0,0.8161,0,1.0,0,1.0,0,1.0,0.0,1.0,1,0.7961,0,1.0,0,1.0,0.018792063,0.024099827,0.015684426,0.01664573,0.014750391,0.9624824,0.0136781335,0.03143251
2327196739,3,"I did that survey, but somehow my response was lost. Funny that.",0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,1,1.0,0,1.0,0,1.0,0.054243594,0.07485193,0.032786638,0.026832193,0.027132094,0.9019455,0.023685038,0.04958886
1739455949,3,"Bigotry is applied to an entire group, not to an individual.",0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,1,1.0,0,1.0,0,1.0,0.018819302,0.0239712,0.015823841,0.016197532,0.014562905,0.9635724,0.013588846,0.030359209
1812167819,5,I think you're slightly paranoid. You're free to express your views and others are free to ignore your opinion.,0,1.0,0,0.5938,0,1.0,0,1.0,0.0,1.0,1,0.8006,0,1.0,0,1.0,0.2525828,0.27137566,0.14608166,0.0641506,0.06861746,0.6684163,0.15992796,0.08955786
1739464439,5,In other words he is just like the Liberals.,0,1.0,0,1.0,0,1.0,0,0.8006,0.0,1.0,1,0.8006,0,1.0,0,1.0,0.09237805,0.10929963,0.047395885,0.034124404,0.040835798,0.85427207,0.037475765,0.07043177
1739448239,3,so true but the rust belt doesn't care.,0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,1,1.0,0,1.0,0,1.0,0.08687073,0.10141325,0.04237488,0.033581227,0.03207776,0.87243575,0.03394842,0.064727694
2327195679,3,Pay more attention next time.,0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,1,1.0,0,1.0,0,1.0,0.061962515,0.07864395,0.033185214,0.02823919,0.026479602,0.9032684,0.024174958,0.052936375
2327214779,3,"When Bob Stanfield was in charge, the PC's were as honest as any other party. In the Harper era, not so much. The entire Conservative platform in 2006, 2008, 2011, and 2015 was based on one lie after another.",0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,1,1.0,0,1.0,0,1.0,0.018265128,0.022804677,0.015168518,0.01594621,0.014187574,0.9650594,0.013372421,0.029811084
1739444079,3,"Wente said, 'Yet Sweden?s acute immigration problems scarcely feature in the mainstream media. Journalists see their mission as stopping racism, so they don?t report the bad news.'Sounds like the lamestream media in Canada.",0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,1,1.0,0,1.0,0,1.0,0.027213544,0.039375424,0.018606454,0.022041231,0.020166993,0.9393008,0.016253978,0.03830841
1739450359,5,Marginal rate. You do know the difference between marginal and average?,0,0.5989,0,0.8086,0,0.8086,0,1.0,0.0,1.0,1,0.7903,0,1.0,0,0.5989,0.018560916,0.02309686,0.015644789,0.015607089,0.014272541,0.96471095,0.013352692,0.030023009
2327197719,3,The mile-high buses that The Harper Crime Family throws their victims under?,0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,1,1.0,0,1.0,0,1.0,0.02228555,0.028807908,0.017320871,0.018018574,0.016250044,0.9557724,0.014650524,0.033837557
2327179249,3,"The benefits of socialism for them, the vaguary and risks of the free markets for us.",0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,1,1.0,0,1.0,0,1.0,0.01994282,0.025580347,0.01657471,0.016921818,0.015354365,0.9606167,0.014023304,0.03257397
1739455439,3,"Sounds great, but will it happen, or will Sunny Daze go for the politically popular prize?",0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,1,1.0,0,1.0,0,1.0,0.018239468,0.022522539,0.015185684,0.015678674,0.014132142,0.96521866,0.013268679,0.029886514
2297540589,4,Another fluff dismissal by who knows what.,0,1.0,0,0.7562,0,0.7562,0,1.0,0.0,1.0,1,1.0,0,1.0,0,1.0,0.114718765,0.12738985,0.05440232,0.037153006,0.035875052,0.84820783,0.050205022,0.072826
2327177049,3,Let's do Literacy next:).,0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,1,1.0,0,1.0,0,1.0,0.018621325,0.02338627,0.015515298,0.016051263,0.014351368,0.96550477,0.013564378,0.029841065
2327195169,5,So disliked here and at the Star... not bad eh?,0,0.6088,0,0.6088,0,0.6088,0,1.0,0.0,1.0,1,0.6088,0,1.0,1,0.6009,0.04209727,0.05793971,0.02478218,0.024388433,0.02405265,0.9163749,0.019015878,0.043729424
2327196229,5,"BTW - The article is from the Wall Street Journal, not Fox News. You can blame GWB for a lot of things but the sub-prime mortgage crisis originated in the Clinton admn. Maybe you should be watching Fox News - your POV is very narrow.",0,0.5933,0,0.5933,0,1.0,0,1.0,0.0,1.0,0,0.597,0,1.0,0,1.0,0.12488192,0.13616395,0.066806704,0.035986453,0.038299143,0.8363811,0.048144728,0.07631907
1739469659,3,..must engage all Canadians .Really?Why?The root causes and obvious solutions have been well known for decades. How can you miss the elephant in the room?,0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,1,1.0,0,1.0,0,1.0,0.06509066,0.08516607,0.031137913,0.029337198,0.030267239,0.890701,0.025237769,0.053741813
2327195819,3,"Umm, I meant in the future -- you know, like under this current Liberal government. That should have been suggested to you by my use of the word ""will"" in my post -- which denotes the future tense. I can't believe I have to point this out to you.",0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,1,1.0,0,1.0,0,1.0,0.020621508,0.026567519,0.016638756,0.01690644,0.015364438,0.95995915,0.01407665,0.03172958
1739441679,4,I have voted strategically in the past and have typically regretted it every time (a much burned Alberta voter). Now I (try to) only support the candidate I truly share values with.,0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,1,1.0,0,1.0,0,1.0,0.018408418,0.023135334,0.015431255,0.016044527,0.014296472,0.9645457,0.013375461,0.030260116
1739471879,5,Explain 'coalition' to Justin - noting its particular importance at a time when talk of Proportional Representation is rife. Or maybe you could explain Justin's contradictory position to the Globe reader ?,0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,1,0.7916,0,1.0,0,0.6069,0.020774007,0.026718795,0.016614258,0.017365873,0.015761673,0.95923585,0.0141070485,0.032951266
1739441009,5,"""Canada began to move inexorably further and further to the right wing."" This is what the conbots would like us to believe but it isn't so. It only appears to be that way because of our antiquated first past the post system of electing government.",0,1.0,0,1.0,0,0.7923,0,0.7923,0.0,1.0,1,1.0,0,1.0,0,0.8099,0.019227624,0.024508595,0.015859038,0.016892672,0.014834732,0.96200573,0.013748139,0.0315935
1739449839,5,HOw do you figure that? Johnston has been consulted by the Liberals on parlimentary procedure. They obviously know better than you the man's credentials.,0,0.602,1,1.0,0,0.602,0,1.0,0.0,1.0,1,0.5967,0,0.7936,0,0.7936,0.043755054,0.06348047,0.022415042,0.02584973,0.02930957,0.90900075,0.019185007,0.044598907
1739463059,4,I agree fully but I think this is what the G&M thinks. It is the most confused paper.,0,1.0,0,0.7443,0,1.0,0,1.0,0.0,1.0,1,1.0,0,1.0,0,0.7443,0.030049562,0.043399274,0.019176036,0.021172732,0.021471888,0.9366182,0.01620394,0.036522776
2319158219,6,"You sir are, quite simply, wrong. Put your cracked pot away and join the 21st century. Science is not a hoax.",0,0.6805,0,0.8526,0,0.8279,0,1.0,0.0,1.0,1,0.8279,0,0.8279,0,0.8279,0.31953627,0.3099803,0.20732123,0.07854149,0.08325347,0.63463295,0.2255995,0.111555964
1739455019,5,Why does the Globe choose Christians to make comments against minority religions in Canada?,0,0.8045,0,0.8045,0,0.8045,0,0.6198,0.0,1.0,1,0.8045,0,1.0,0,1.0,0.01887682,0.023731709,0.015889913,0.016035795,0.01447165,0.96364826,0.013652056,0.030635655
2319155879,47,So you have no problem with government employees advertizing thier faith in public? then you should have no problem with one proudly displaying a swastika while on duty either.,0,0.7744,0,0.8523,0,0.8523,0,0.9632,0.0,1.0,1,0.7744,0,0.8151,0,0.8103,0.107809454,0.12728137,0.05061063,0.03482601,0.037638456,0.85955894,0.042400837,0.072790235
1739470369,4,"so someone who shoots his mouth off without filtering it through the politically correct filter , so they can get an endorsement from mainstream media ( like this rag) is worse then an mendacious, corporate sellout with no morals ?",0,1.0,0,0.762,0,1.0,0,1.0,0.0,1.0,1,0.762,0,1.0,0,0.762,0.23531008,0.2510057,0.09797761,0.06911966,0.08149552,0.7252785,0.16821405,0.093313605
1739459589,3,Thou shalt not covet your neighbour's wifi,0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,1,1.0,0,1.0,0,1.0,0.10936943,0.111065626,0.06478575,0.031178802,0.032203794,0.8270086,0.043642342,0.06727055
1739440989,6,...but he's taller and handsomer than his father. Justin got his looks from the Sinclair side of the family. I never understood that 'Trudeaumania' when I was a kid. Pierre looked like a little twerp.,0,0.8269,1,0.5156,0,0.8345,0,1.0,0.0,1.0,1,0.6614,1,0.5075,0,1.0,0.15033108,0.15778628,0.0708192,0.049562335,0.052864283,0.7915106,0.091977924,0.0956516
1739453379,4,What is truly amazing is how the media has allowed him to play up himself as a manager of the economy while actually wrecking it. Lots of professional opinions out there to lean on but the press didn't seem to bother.,0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,1,0.7517,0,1.0,0,0.7517,0.018321365,0.02301529,0.015431762,0.015904933,0.014313549,0.96477056,0.01341334,0.030339867
2327198079,3,What long term benefits.....,0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,1,1.0,0,1.0,0,1.0,0.018199742,0.022777408,0.014917284,0.015903294,0.014285386,0.9655336,0.013214707,0.029213041
2297540509,5,The GTA vote gave us an incompetent PM.,0,1.0,0,1.0,0,0.7899,0,1.0,0.0,1.0,1,0.5908,0,1.0,0,1.0,0.019622505,0.024862945,0.016087115,0.016594678,0.014911115,0.96147823,0.013833791,0.031222254
1739461319,3,I'm not upset. Just hoping for better from the Globe and Mail.,0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,1,1.0,0,1.0,0,1.0,0.018169463,0.022673786,0.015342474,0.015630782,0.014175683,0.9654839,0.013300896,0.029856801
1739455339,5,...Chretien's big win was 167 Liberal seats to 2 PCs....but but... Could it be... Harper is going to best Mulroney's record... from a 151-seat majority to two seats in the worst defeat ever suffered for a governing party at the Federal level...,0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,1,0.7948,0,1.0,0,0.7948,0.018469334,0.022693783,0.015100479,0.016079843,0.014370412,0.9646396,0.0134397745,0.029802322
1739446489,3,"The case law has also long been clear that provinces cannot exercise their jurisdiction in ways that interfere with interprovincial transportation.'bs,, there are dozens of laws that restrict and ban interprovincial transport and trade",0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,1,1.0,0,1.0,0,1.0,0.018602282,0.022392005,0.015199989,0.01637435,0.014545351,0.9647001,0.01329273,0.029936284
1739444139,3,A media controversy only. Teachers always use the neutral 'you' when addressing students. And the board is talking about using the existing single stall used by staff and the physically challenged.,0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,1,1.0,0,1.0,0,1.0,0.020229787,0.025594503,0.01626864,0.016368091,0.015390873,0.96104383,0.0139294565,0.03128591
2327177469,3,It's like the Toronto Sun Lite.,0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,1,1.0,0,1.0,0,1.0,0.018496722,0.02317214,0.015573353,0.015868157,0.014400661,0.9643123,0.0133265555,0.030474871
1812102989,3,Which is why you are trolling the Op-Ed section?,0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,1,1.0,0,1.0,0,1.0,0.018658847,0.023268908,0.01571861,0.015756428,0.014398098,0.9645963,0.013489306,0.030226499
2319157419,4,Campbell was a seeker who finally grabbed the brass ring. Too bad it was attached to the Titanic.,0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,1,1.0,0,1.0,0,0.75,0.019914657,0.025351346,0.016342968,0.016750485,0.015064031,0.9610564,0.014043003,0.03196183
1739468869,5,I haven't seen this many whiners and complainers since I had the misfortune of witnessing a Tea Party protest.,0,0.8127,1,0.6049,0,0.6144,0,0.7937,0.0,1.0,1,0.6013,0,0.6144,0,0.8127,0.07273662,0.091926455,0.034276754,0.030571133,0.028761625,0.89326227,0.027453661,0.05866757
1739450909,5,"That wasn't particularly funny the first dozen times you posted it, Forster. Aside from the irony in a guy who continually brags about his PhD from MIT whining about 'elitists.'",0,0.7909999999999999,0,0.8171,0,1.0,0,1.0,0.0,1.0,1,0.6082,0,1.0,0,1.0,0.29034927,0.27692997,0.18040416,0.06519967,0.06479001,0.6808613,0.17704341,0.10589516
1739466509,5,Thats what Comrade Stalin said and Comrade (I mean President) Obama!,0,0.6162,0,0.8068,0,0.8068,0,1.0,0.0,1.0,1,1.0,0,1.0,0,0.6162,0.020092309,0.025750995,0.016693354,0.016458392,0.01529029,0.9609014,0.013923466,0.031750083
1812167089,5,You should probably read the article.,0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,1,0.6153,0,1.0,0,1.0,0.02062431,0.027234793,0.01748243,0.016875774,0.015293837,0.96064043,0.014623493,0.03226143
2327176469,5,"Mr Hymas: Even as a rebel, I find your negativity on promoting social collectivism beyond acceptable. Why bother living amongst us if you don't wish to get along?",0,0.7981,0,0.7981,0,0.7981,0,1.0,0.0,1.0,1,0.7981,0,1.0,0,1.0,0.21282527,0.20380238,0.13208392,0.050224602,0.05723071,0.7145428,0.11949265,0.10097164
2327204779,4,To compare Harper to Mussolini on the eve of Remembrance Day is to dishonour all of the Canadians who gave their lives so that we could enjoy our freedom. Shame on you!,0,1.0,0,1.0,0,0.7543,0,0.7543,0.0,1.0,1,1.0,0,1.0,0,1.0,0.13694072,0.14323345,0.060788065,0.046569318,0.05196902,0.80647194,0.06392756,0.09011942
1740356729,149,"Exactly, since women have degraded the public space, and women are the ones driving the trash media, men can watch whatever they want. Screw these feminist hypocrites",1,0.838,1,0.5126,0,0.682,1,0.9605,1.0,0.9191,0,0.7972,1,0.8809,0,0.8842,0.2867748,0.27706715,0.120704144,0.080603,0.07872069,0.7062359,0.18229774,0.0872938
1739464179,5,"For most members of macho cultures, which includes Syrians, falsely claiming to be gay would be so humiliating that people would literally rather die first. There won't be many false claims of homosexuality.",0,1.0,0,1.0,0,1.0,0,0.8044,0.0,1.0,1,0.8044,0,1.0,0,1.0,0.028908283,0.040804923,0.019978195,0.022159308,0.0192509,0.9390495,0.016546756,0.038678557
2327176369,5,"TO Blackfly and eCitizenfirefighters, police and ...teachers and TTCare examples of OVERPAID public sector UNIONIZED salariesthat people oppose but because Ford also opposes then the Ford Haters oppose Fordsort of cut off your nose to spite your face",1,0.5949,0,0.5861,0,0.7885,1,0.7973,1.0,0.7973,0,0.7973,0,0.6034,0,0.7885,0.38621336,0.31451786,0.13775119,0.111150324,0.091252446,0.6390351,0.22631621,0.08876321
1739456669,3,It's like giving a dying patient a transfusion with blood from his other arm.,0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,1,1.0,0,1.0,0,1.0,0.018242657,0.022819877,0.015155584,0.015989393,0.014319152,0.965435,0.013320327,0.029655784
1739464089,5,"At least the Liberals had the decency to use paper bags when stealing our money during the sponsorship scandal. This, on the other hand, is just brazen and insulting.",0,0.8048,0,0.8025,0,0.8048,0,1.0,0.0,1.0,1,0.8048,0,0.8048,0,0.8048,0.096214056,0.10726118,0.045282274,0.03379619,0.038693815,0.8605439,0.038296312,0.074112564
2297540219,4,"Don227 - and ""testing"" is part of treatmernt - is it not ?? Otherwise just hand out aspirins or placebos.",0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,1,0.7519,0,1.0,0,1.0,0.032913387,0.044945925,0.020161718,0.020307839,0.021950275,0.93426394,0.0165506,0.036076903
1739471019,3,Good point. There's little justification to keep non-violent offenders in jail in the first place. Time to completely reform and modernize our criminal justice system.,0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,1,1.0,0,1.0,0,1.0,0.018123835,0.02255249,0.015031606,0.015744507,0.0141451955,0.9656012,0.01316151,0.029432654
2028122269,5,Interesting point!,0,1.0,0,0.8007,0,0.8007,0,1.0,0.0,1.0,1,0.5976,0,0.8007,0,0.8007,0.01882416,0.023451239,0.016025722,0.015649945,0.01463908,0.9644337,0.013550073,0.03060931
1739465669,3,"Well we know Jeff has a subscription to the WSJ, and the NYT... If I hadn't read much of this word for word in those publications days ago (with the same title), I would have thought this an excellent, original assessment.",0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,1,1.0,0,1.0,0,1.0,0.019153774,0.024042368,0.016050607,0.016109526,0.014805853,0.9635689,0.013694018,0.0310978
1739465069,5,"Denouncing Saudi Arabia while saying nothing about similar activities in Iran. Who exactly would that help, apart from Iran?",0,1.0,0,1.0,0,0.8024,0,1.0,0.0,1.0,1,1.0,0,1.0,0,1.0,0.01810506,0.022610635,0.015167415,0.015676826,0.014118701,0.9655474,0.013146907,0.02960053
2319156379,4,Part of what problem? Islamic terrorism?,0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,1,1.0,0,1.0,0,0.757,0.018321067,0.02264446,0.015285283,0.015583485,0.014165908,0.9654545,0.013194323,0.029700696
1739457669,3,The missions are not yet chosen. Maybe they will be chosen based on Canada's interests?,0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,1,1.0,0,1.0,0,1.0,0.01813829,0.022576451,0.015053958,0.015859991,0.014249265,0.9656359,0.013227433,0.029580832
1739441349,5,And weird world knows everything so much so he-she cannot explain why the expenditure in question should not raise even an eyebrow.,0,0.7909,0,0.7909,0,0.7909,0,1.0,0.0,1.0,1,1.0,0,0.7909,0,0.7909,0.020933717,0.027017474,0.01690033,0.016655803,0.015997887,0.9594475,0.014295995,0.031800628
1739443999,3,Churchill..... Trying to tax your way to prosperity is like standing in a bucket and then trying to lift it.,0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,1,1.0,0,1.0,0,1.0,0.019655943,0.025034785,0.016230315,0.016934007,0.015027732,0.9608181,0.013821065,0.03200519
2327196659,5,Where in Africa?,0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,1,0.5868,0,1.0,0,1.0,0.018509626,0.022849709,0.015416712,0.015710562,0.014226288,0.96516776,0.013353258,0.029807866
1739457229,3,"gays voting agaisnt gay marriagedo so to secure their jobs and get votesdo not expect too much from politicians, even gay ones",0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,1,1.0,0,1.0,0,1.0,0.05704856,0.0817506,0.02798763,0.034139514,0.02893421,0.89829767,0.03383544,0.05178097
1739456249,3,sorry righties don't own patriotism and you denigrate Canada by trying to turn it into a 3rd rate imitation of the U.S. If you love the US so much move there pal.,0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,1,1.0,0,1.0,0,1.0,0.46173534,0.44546458,0.30009195,0.19236001,0.15055007,0.45695326,0.34045476,0.15781075
1739470739,3,Uber just launched a new service where you can control the music in the car through your phone - once you get in the car you can be the DJ if you want.,0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,1,1.0,0,1.0,0,1.0,0.018070042,0.022688508,0.015241504,0.015685707,0.0141530335,0.9652498,0.013192177,0.02978912
1739440449,155,"You should think deeply about your opinion, because this is an important issue for the whole country.",0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,1,0.9591,0,1.0,0,1.0,0.018550068,0.02314493,0.015558839,0.015851557,0.014459252,0.9644346,0.01332286,0.030304998
1739447199,3,Truthops? More like Russian propaganda ops.,0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,1,1.0,0,1.0,0,1.0,0.14395577,0.15057966,0.06932232,0.040546417,0.04722032,0.80882746,0.06388363,0.08782542
1739456549,3,"Lefty always resorts to insults, and has nothing substantive to say.",0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,1,1.0,0,1.0,0,1.0,0.16086972,0.15119374,0.088867456,0.04087147,0.042390764,0.78205156,0.07013455,0.08857614
1739470249,5,"I wonder what Martin Luther King would think of today... in his time, his goal was for people to be judged by who they are, not what colour of skin they had. Seems like we've regressed and of course, us whiteys are to blame right?",0,0.8122,0,0.8122,0,1.0,0,0.8122,0.0,1.0,1,1.0,0,1.0,0,0.8005,0.11784348,0.13349566,0.059668243,0.036474228,0.03569311,0.8609925,0.045512855,0.07386899
2028122639,5,Really? This is how you interpret the Ghomeshi saga? You should google the Bavarian Illuminati. Now there's a conspiracy!,0,1.0,0,0.8037,0,1.0,0,0.5973,0.0,0.0,1,0.5993,0,0.7936,0,0.7936,0.05103588,0.06519768,0.028304428,0.027234912,0.028081626,0.9033288,0.02170983,0.05326748
1739466599,5,"'Customs that our prophet spent his life combating'...that is a very debatable point, to say the least.",0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,1,0.7906,0,1.0,0,1.0,0.018078536,0.022509038,0.01515606,0.015670776,0.014142752,0.9653721,0.013265908,0.029823095
1739445609,3,The possible obliteration of the Alberta Liberals would prevent Nenshi from entering provincial politics.,0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,1,1.0,0,1.0,0,1.0,0.01894918,0.023570865,0.015699774,0.016630858,0.014544517,0.96314216,0.01381734,0.031009018
1739465869,3,"Actually, newcomers don't have any responsibility to do so. They can do what they want (within the law). Its called freedom.",0,1.0,0,1.0,0,1.0,0,1.0,0.0,1.0,1,1.0,0,1.0,0,1.0,0.01856476,0.023101091,0.015626192,0.015858114,0.014359087,0.96458334,0.013400912,0.030572742
